sampid,gender,birthy,w01ecoact,w01student,w01edu,w01region,y01e606,w02ecoact,w02student,w03ecoact,w03student,neet_w1,outcome,gender_label,age,edu_label,region_label,health_label
109484,1,1994,3,2,4,10,3,3.0,2.0,,,True,미취업,남성,27,대졸,충북,보통
109485,2,1999,3,2,2,10,4,3.0,2.0,3.0,2.0,True,미취업,여성,22,고졸,충북,좋은 편
109486,2,1996,3,2,4,10,5,3.0,2.0,3.0,2.0,True,미취업,여성,25,대졸,충북,매우 좋음
109488,2,2001,3,2,3,10,4,3.0,2.0,,,True,미취업,여성,20,전문대졸,충북,좋은 편
109489,1,1997,3,2,2,10,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,24,고졸,충북,좋은 편
109491,1,1998,3,2,2,10,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,23,고졸,충북,좋은 편
109494,2,1999,3,2,3,10,4,3.0,2.0,3.0,2.0,True,미취업,여성,22,전문대졸,충북,좋은 편
109495,2,1999,3,2,2,10,4,3.0,2.0,3.0,2.0,True,미취업,여성,22,고졸,충북,좋은 편
109499,1,1996,3,2,3,10,4,3.0,2.0,3.0,2.0,True,미취업,남성,25,전문대졸,충북,좋은 편
109500,1,1997,3,2,3,10,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,24,전문대졸,충북,좋은 편
109502,2,1997,3,2,4,10,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,24,대졸,충북,좋은 편
109512,1,1996,3,2,3,10,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,25,전문대졸,충북,좋은 편
109516,1,1996,3,2,3,10,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,25,전문대졸,충북,좋은 편
109518,1,1997,3,2,2,10,4,3.0,2.0,,,True,미취업,남성,24,고졸,충북,좋은 편
109519,1,1996,3,2,4,10,4,3.0,2.0,3.0,2.0,True,미취업,남성,25,대졸,충북,좋은 편
109524,2,1997,3,2,4,10,5,3.0,2.0,,,True,미취업,여성,24,대졸,충북,매우 좋음
109528,1,1997,3,2,4,10,3,3.0,2.0,1.0,2.0,True,취업 성공,남성,24,대졸,충북,보통
109551,2,1999,3,2,4,10,4,3.0,2.0,,,True,미취업,여성,22,대졸,충북,좋은 편
109555,1,1996,3,2,4,10,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,25,대졸,충북,좋은 편
109556,2,1997,3,2,4,10,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,24,대졸,충북,좋은 편
109577,1,2002,3,2,2,10,4,3.0,1.0,,,True,미취업,남성,19,고졸,충북,좋은 편
109579,2,2002,3,2,2,10,4,1.0,1.0,3.0,1.0,True,취업 성공,여성,19,고졸,충북,좋은 편
109588,1,2001,3,2,2,10,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,20,고졸,충북,좋은 편
109589,1,2000,3,2,2,10,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,21,고졸,충북,좋은 편
109592,1,2001,3,2,2,10,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,20,고졸,충북,좋은 편
109595,1,2001,3,2,2,10,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,20,고졸,충북,좋은 편
109596,1,2000,3,2,2,10,4,1.0,2.0,3.0,2.0,True,취업 성공,남성,21,고졸,충북,좋은 편
109600,2,2001,3,2,2,10,4,1.0,2.0,3.0,1.0,True,취업 성공,여성,20,고졸,충북,좋은 편
109602,1,2001,3,2,2,10,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,20,고졸,충북,좋은 편
109604,2,2002,3,2,2,10,4,1.0,2.0,3.0,2.0,True,취업 성공,여성,19,고졸,충북,좋은 편
109606,1,1997,3,2,3,10,4,3.0,2.0,,,True,미취업,남성,24,전문대졸,충북,좋은 편
109608,1,2001,3,2,2,10,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,20,고졸,충북,좋은 편
109609,1,2001,3,2,2,10,4,3.0,2.0,,,True,미취업,남성,20,고졸,충북,좋은 편
109610,1,2001,3,2,2,10,3,3.0,2.0,2.0,2.0,True,미취업,남성,20,고졸,충북,보통
109611,1,2000,3,2,2,10,4,3.0,2.0,,,True,미취업,남성,21,고졸,충북,좋은 편
109617,1,2001,3,2,2,10,5,3.0,2.0,1.0,2.0,True,취업 성공,남성,20,고졸,충북,매우 좋음
109618,1,1997,3,2,2,10,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,24,고졸,충북,좋은 편
109619,1,2001,3,2,2,10,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,20,고졸,충북,좋은 편
109625,1,1995,2,2,2,10,4,2.0,2.0,,,True,미취업,남성,26,고졸,충북,좋은 편
109639,1,2000,3,2,2,11,4,3.0,2.0,3.0,2.0,True,미취업,남성,21,고졸,충남,좋은 편
109647,2,1996,3,2,4,11,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,충남,좋은 편
109655,1,2001,3,2,2,11,4,3.0,2.0,3.0,2.0,True,미취업,남성,20,고졸,충남,좋은 편
109662,2,1996,3,2,4,11,4,3.0,2.0,3.0,2.0,True,미취업,여성,25,대졸,충남,좋은 편
109666,2,1996,3,2,4,11,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,충남,좋은 편
109684,2,1997,3,2,4,11,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,24,대졸,충남,좋은 편
109692,2,1998,3,2,4,11,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,23,대졸,충남,좋은 편
109697,1,1999,3,2,2,11,3,3.0,2.0,1.0,2.0,True,취업 성공,남성,22,고졸,충남,보통
109698,1,1998,3,2,2,11,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,23,고졸,충남,좋은 편
109699,1,1998,3,2,2,11,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,23,고졸,충남,좋은 편
109700,1,1998,3,2,2,11,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,23,고졸,충남,좋은 편
109706,2,1998,3,2,4,11,4,2.0,2.0,,,True,미취업,여성,23,대졸,충남,좋은 편
109710,2,1999,3,2,3,11,3,3.0,2.0,1.0,2.0,True,취업 성공,여성,22,전문대졸,충남,보통
109717,1,1996,3,2,3,11,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,25,전문대졸,충남,좋은 편
109718,2,1999,3,2,3,11,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,22,전문대졸,충남,좋은 편
109720,2,1996,3,2,4,11,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,충남,좋은 편
109724,1,1996,2,2,4,11,3,3.0,2.0,3.0,2.0,True,미취업,남성,25,대졸,충남,보통
109725,1,1995,3,2,4,11,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,26,대졸,충남,좋은 편
109736,2,1996,2,2,3,11,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,25,전문대졸,충남,좋은 편
109739,1,1994,3,2,4,11,3,3.0,2.0,3.0,2.0,True,미취업,남성,27,대졸,충남,보통
109741,2,1999,3,2,4,11,3,1.0,2.0,3.0,2.0,True,취업 성공,여성,22,대졸,충남,보통
109753,2,1998,3,2,4,11,2,3.0,2.0,,,True,미취업,여성,23,대졸,충남,나쁜 편
109755,1,2002,3,2,1,11,3,3.0,1.0,3.0,1.0,True,미취업,남성,19,고졸 미만,충남,보통
109756,1,1996,3,2,3,11,2,,,,,True,미취업,남성,25,전문대졸,충남,나쁜 편
109759,1,1995,3,2,4,11,4,3.0,2.0,3.0,2.0,True,미취업,남성,26,대졸,충남,좋은 편
109767,1,1996,3,2,4,11,3,3.0,2.0,3.0,2.0,True,미취업,남성,25,대졸,충남,보통
109770,1,1995,2,2,4,11,3,3.0,2.0,1.0,2.0,True,취업 성공,남성,26,대졸,충남,보통
109771,1,1998,2,2,3,11,4,3.0,2.0,3.0,2.0,True,미취업,남성,23,전문대졸,충남,좋은 편
109779,1,1994,3,2,4,11,2,2.0,2.0,3.0,2.0,True,미취업,남성,27,대졸,충남,나쁜 편
109781,2,1997,2,2,4,11,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,24,대졸,충남,좋은 편
109792,2,1997,3,2,4,11,4,,,,,True,미취업,여성,24,대졸,충남,좋은 편
109797,2,1998,3,2,3,11,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,23,전문대졸,충남,좋은 편
109800,2,1999,3,2,3,11,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,22,전문대졸,충남,좋은 편
109801,1,1996,3,2,2,11,4,3.0,2.0,3.0,2.0,True,미취업,남성,25,고졸,충남,좋은 편
109807,2,1995,3,2,3,11,3,3.0,2.0,3.0,2.0,True,미취업,여성,26,전문대졸,충남,보통
109809,2,1995,2,2,4,11,3,1.0,2.0,1.0,2.0,True,취업 성공,여성,26,대졸,충남,보통
109814,2,1996,2,2,4,11,4,3.0,2.0,3.0,2.0,True,미취업,여성,25,대졸,충남,좋은 편
109824,2,1996,2,2,4,11,4,3.0,2.0,,,True,미취업,여성,25,대졸,충남,좋은 편
109827,1,1995,2,2,4,11,3,,,,,True,미취업,남성,26,대졸,충남,보통
109837,1,2001,3,2,2,11,3,3.0,2.0,3.0,2.0,True,미취업,남성,20,고졸,충남,보통
109851,2,1993,3,2,4,11,2,1.0,2.0,1.0,2.0,True,취업 성공,여성,28,대졸,충남,나쁜 편
109852,1,2001,3,2,2,11,4,3.0,2.0,2.0,2.0,True,미취업,남성,20,고졸,충남,좋은 편
109856,1,2002,3,2,2,11,4,,,,,True,미취업,남성,19,고졸,충남,좋은 편
109861,2,1999,3,2,2,11,4,,,,,True,미취업,여성,22,고졸,충남,좋은 편
109862,1,1997,3,2,2,11,4,3.0,2.0,,,True,미취업,남성,24,고졸,충남,좋은 편
109875,1,2001,3,2,2,11,5,,,,,True,미취업,남성,20,고졸,충남,매우 좋음
109882,2,1996,3,2,4,11,4,3.0,2.0,,,True,미취업,여성,25,대졸,충남,좋은 편
109884,2,1998,3,2,4,11,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,23,대졸,충남,좋은 편
109903,2,1996,3,2,4,11,4,3.0,2.0,3.0,2.0,True,미취업,여성,25,대졸,충남,좋은 편
109924,2,1996,3,2,4,11,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,충남,좋은 편
109946,1,1996,3,2,4,11,5,,,2.0,2.0,True,미취업,남성,25,대졸,충남,매우 좋음
109959,1,1996,2,2,2,11,5,1.0,2.0,1.0,2.0,True,취업 성공,남성,25,고졸,충남,매우 좋음
109962,2,1996,3,2,4,11,5,3.0,2.0,3.0,2.0,True,미취업,여성,25,대졸,충남,매우 좋음
109967,2,1995,3,2,4,11,5,3.0,2.0,1.0,2.0,True,취업 성공,여성,26,대졸,충남,매우 좋음
109972,2,1994,3,2,4,11,3,1.0,2.0,1.0,2.0,True,취업 성공,여성,27,대졸,충남,보통
109979,2,1998,3,2,4,11,5,3.0,2.0,1.0,2.0,True,취업 성공,여성,23,대졸,충남,매우 좋음
110022,2,1998,3,2,4,11,2,3.0,1.0,3.0,1.0,True,미취업,여성,23,대졸,충남,나쁜 편
110023,1,2002,3,2,2,11,3,,,3.0,2.0,True,미취업,남성,19,고졸,충남,보통
110036,2,1999,2,2,3,11,4,2.0,2.0,2.0,2.0,True,미취업,여성,22,전문대졸,충남,좋은 편
110050,2,1998,2,2,4,11,4,1.0,2.0,,,True,취업 성공,여성,23,대졸,충남,좋은 편
110055,2,1998,3,2,4,11,4,3.0,2.0,3.0,2.0,True,미취업,여성,23,대졸,충남,좋은 편
110062,2,1997,3,2,4,11,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,24,대졸,충남,좋은 편
110068,1,1999,3,2,2,11,3,1.0,2.0,1.0,2.0,True,취업 성공,남성,22,고졸,충남,보통
110070,1,2001,3,2,1,11,4,3.0,2.0,3.0,2.0,True,미취업,남성,20,고졸 미만,충남,좋은 편
110072,1,1999,3,2,3,11,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,22,전문대졸,충남,좋은 편
110085,2,1994,3,2,4,11,2,1.0,2.0,1.0,2.0,True,취업 성공,여성,27,대졸,충남,나쁜 편
110101,2,1999,3,2,4,11,4,,,2.0,2.0,True,미취업,여성,22,대졸,충남,좋은 편
110110,2,1998,2,2,4,11,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,23,대졸,충남,좋은 편
110111,2,1998,2,2,4,11,4,1.0,2.0,3.0,2.0,True,취업 성공,여성,23,대졸,충남,좋은 편
110116,1,2002,3,2,2,12,3,3.0,2.0,3.0,2.0,True,미취업,남성,19,고졸,전북,보통
110120,1,1995,3,2,2,12,4,3.0,2.0,3.0,2.0,True,미취업,남성,26,고졸,전북,좋은 편
110121,1,2000,3,2,2,12,2,3.0,2.0,3.0,2.0,True,미취업,남성,21,고졸,전북,나쁜 편
110124,1,1997,3,2,2,12,4,3.0,2.0,3.0,2.0,True,미취업,남성,24,고졸,전북,좋은 편
110127,2,1999,3,2,4,12,4,3.0,2.0,3.0,1.0,True,미취업,여성,22,대졸,전북,좋은 편
110150,1,1995,3,2,2,12,3,3.0,2.0,1.0,2.0,True,취업 성공,남성,26,고졸,전북,보통
110155,1,1996,3,2,4,12,4,3.0,2.0,3.0,2.0,True,미취업,남성,25,대졸,전북,좋은 편
110176,1,2001,3,2,2,12,3,3.0,2.0,1.0,2.0,True,취업 성공,남성,20,고졸,전북,보통
110180,1,1994,3,2,4,12,4,3.0,2.0,3.0,2.0,True,미취업,남성,27,대졸,전북,좋은 편
110192,2,1999,3,2,3,12,4,,,,,True,미취업,여성,22,전문대졸,전북,좋은 편
110212,1,1998,3,2,4,12,4,3.0,2.0,3.0,2.0,True,미취업,남성,23,대졸,전북,좋은 편
110218,1,2001,3,2,2,12,3,3.0,2.0,,,True,미취업,남성,20,고졸,전북,보통
110254,1,1993,3,2,4,12,5,3.0,2.0,1.0,2.0,True,취업 성공,남성,28,대졸,전북,매우 좋음
110259,1,1995,3,2,5,12,4,3.0,2.0,3.0,2.0,True,미취업,남성,26,대학원졸,전북,좋은 편
110264,2,1993,3,2,4,12,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,28,대졸,전북,좋은 편
110272,2,1996,3,2,4,12,5,1.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,전북,매우 좋음
110282,2,1997,3,2,4,12,4,3.0,2.0,3.0,2.0,True,미취업,여성,24,대졸,전북,좋은 편
110284,1,1995,2,2,3,12,4,,,,,True,미취업,남성,26,전문대졸,전북,좋은 편
110296,1,2002,3,2,2,12,5,1.0,2.0,1.0,2.0,True,취업 성공,남성,19,고졸,전북,매우 좋음
110306,1,1996,3,2,4,12,4,3.0,2.0,,,True,미취업,남성,25,대졸,전북,좋은 편
110308,2,1996,3,2,4,12,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,전북,좋은 편
110320,2,1996,3,2,4,12,4,3.0,2.0,3.0,2.0,True,미취업,여성,25,대졸,전북,좋은 편
110323,1,1995,3,2,4,12,4,3.0,2.0,3.0,2.0,True,미취업,남성,26,대졸,전북,좋은 편
110324,2,2000,2,2,3,12,4,1.0,2.0,,,True,취업 성공,여성,21,전문대졸,전북,좋은 편
110327,2,1998,3,2,4,12,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,23,대졸,전북,좋은 편
110332,2,1994,3,2,3,12,2,1.0,2.0,1.0,2.0,True,취업 성공,여성,27,전문대졸,전북,나쁜 편
110348,2,1998,3,2,4,12,4,3.0,2.0,3.0,2.0,True,미취업,여성,23,대졸,전북,좋은 편
110349,1,1994,3,2,4,12,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,27,대졸,전북,좋은 편
110350,2,1996,3,2,4,12,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,전북,좋은 편
110358,1,2001,3,2,2,12,5,3.0,2.0,1.0,2.0,True,취업 성공,남성,20,고졸,전북,매우 좋음
110359,2,2002,3,2,2,12,5,1.0,2.0,1.0,2.0,True,취업 성공,여성,19,고졸,전북,매우 좋음
110362,1,1995,3,2,4,12,4,3.0,2.0,3.0,2.0,True,미취업,남성,26,대졸,전북,좋은 편
110372,1,2002,3,2,2,12,4,3.0,2.0,,,True,미취업,남성,19,고졸,전북,좋은 편
110378,1,1999,3,2,2,12,5,3.0,2.0,3.0,2.0,True,미취업,남성,22,고졸,전북,매우 좋음
110385,1,1993,3,2,4,12,4,3.0,2.0,3.0,2.0,True,미취업,남성,28,대졸,전북,좋은 편
110389,1,1996,3,2,3,12,4,1.0,2.0,3.0,2.0,True,취업 성공,남성,25,전문대졸,전북,좋은 편
110412,2,1998,3,2,4,12,4,1.0,2.0,3.0,2.0,True,취업 성공,여성,23,대졸,전북,좋은 편
110416,2,2002,3,2,2,12,4,3.0,1.0,3.0,1.0,True,미취업,여성,19,고졸,전북,좋은 편
110423,2,1998,3,2,3,12,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,23,전문대졸,전북,좋은 편
110434,2,1997,2,2,4,12,4,,,,,True,미취업,여성,24,대졸,전북,좋은 편
110435,2,1999,3,2,3,12,4,3.0,2.0,3.0,2.0,True,미취업,여성,22,전문대졸,전북,좋은 편
110437,2,1997,3,2,4,12,4,3.0,2.0,,,True,미취업,여성,24,대졸,전북,좋은 편
110438,2,1994,3,2,4,12,4,3.0,2.0,3.0,2.0,True,미취업,여성,27,대졸,전북,좋은 편
110445,2,2002,3,2,2,12,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,19,고졸,전북,좋은 편
110447,2,1994,3,2,4,12,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,27,대졸,전북,좋은 편
110449,2,1998,3,2,4,12,4,3.0,2.0,,,True,미취업,여성,23,대졸,전북,좋은 편
110456,2,1994,3,2,4,12,2,3.0,2.0,3.0,2.0,True,미취업,여성,27,대졸,전북,나쁜 편
110469,1,1994,3,2,4,12,4,3.0,2.0,3.0,2.0,True,미취업,남성,27,대졸,전북,좋은 편
110475,1,1998,3,2,2,12,4,3.0,2.0,3.0,2.0,True,미취업,남성,23,고졸,전북,좋은 편
110476,2,2000,3,2,2,12,4,3.0,2.0,3.0,2.0,True,미취업,여성,21,고졸,전북,좋은 편
110477,1,1997,3,2,3,12,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,24,전문대졸,전북,좋은 편
110479,2,1994,3,2,2,12,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,27,고졸,전북,좋은 편
110482,1,2000,3,2,2,12,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,21,고졸,전북,좋은 편
110488,2,1995,2,2,2,12,5,3.0,2.0,3.0,2.0,True,미취업,여성,26,고졸,전북,매우 좋음
110495,2,1997,3,2,4,12,3,1.0,2.0,1.0,2.0,True,취업 성공,여성,24,대졸,전북,보통
110507,2,2000,3,2,3,12,5,3.0,2.0,3.0,2.0,True,미취업,여성,21,전문대졸,전북,매우 좋음
110508,1,2002,3,2,2,12,4,3.0,2.0,3.0,1.0,True,미취업,남성,19,고졸,전북,좋은 편
110518,2,2000,3,2,2,12,4,3.0,2.0,3.0,2.0,True,미취업,여성,21,고졸,전북,좋은 편
110525,1,2000,2,2,2,13,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,21,고졸,전남,좋은 편
110526,1,2001,3,2,2,13,5,,,3.0,2.0,True,미취업,남성,20,고졸,전남,매우 좋음
110527,1,1996,3,2,2,13,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,25,고졸,전남,좋은 편
110540,2,2001,3,2,1,13,2,3.0,2.0,3.0,2.0,True,미취업,여성,20,고졸 미만,전남,나쁜 편
110553,2,1993,3,2,2,13,3,3.0,2.0,3.0,2.0,True,미취업,여성,28,고졸,전남,보통
110557,1,1994,2,2,4,13,4,3.0,2.0,3.0,2.0,True,미취업,남성,27,대졸,전남,좋은 편
110558,1,1993,3,2,2,13,2,3.0,2.0,3.0,2.0,True,미취업,남성,28,고졸,전남,나쁜 편
110561,2,1994,2,2,4,13,4,3.0,2.0,2.0,2.0,True,미취업,여성,27,대졸,전남,좋은 편
110569,2,1999,3,2,2,13,4,3.0,2.0,3.0,2.0,True,미취업,여성,22,고졸,전남,좋은 편
110570,1,2000,3,2,2,13,4,3.0,2.0,3.0,2.0,True,미취업,남성,21,고졸,전남,좋은 편
110573,2,1999,3,2,2,13,5,3.0,2.0,1.0,2.0,True,취업 성공,여성,22,고졸,전남,매우 좋음
110593,2,2001,3,2,2,13,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,20,고졸,전남,좋은 편
110596,2,2002,3,2,2,13,4,3.0,1.0,3.0,1.0,True,미취업,여성,19,고졸,전남,좋은 편
110597,2,1996,3,2,4,13,5,3.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,전남,매우 좋음
110601,2,1998,3,2,4,13,3,3.0,2.0,1.0,2.0,True,취업 성공,여성,23,대졸,전남,보통
110614,2,1999,3,2,3,13,3,3.0,2.0,1.0,2.0,True,취업 성공,여성,22,전문대졸,전남,보통
110617,1,1996,3,2,4,13,4,1.0,2.0,3.0,2.0,True,취업 성공,남성,25,대졸,전남,좋은 편
110622,2,1993,3,2,4,13,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,28,대졸,전남,좋은 편
110623,2,1995,3,2,4,13,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,26,대졸,전남,좋은 편
110643,2,1999,2,2,3,13,3,1.0,2.0,,,True,취업 성공,여성,22,전문대졸,전남,보통
110654,2,1998,3,2,4,13,3,3.0,2.0,1.0,2.0,True,취업 성공,여성,23,대졸,전남,보통
110658,2,1997,2,2,4,13,4,3.0,2.0,3.0,2.0,True,미취업,여성,24,대졸,전남,좋은 편
110667,2,1998,2,2,3,13,3,1.0,2.0,1.0,2.0,True,취업 성공,여성,23,전문대졸,전남,보통
110680,1,1997,3,2,3,13,4,3.0,2.0,3.0,2.0,True,미취업,남성,24,전문대졸,전남,좋은 편
110681,1,1999,3,2,2,13,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,22,고졸,전남,좋은 편
110684,2,1997,2,2,4,13,4,,,,,True,미취업,여성,24,대졸,전남,좋은 편
110686,1,1997,3,2,2,13,4,1.0,2.0,,,True,취업 성공,남성,24,고졸,전남,좋은 편
110690,2,1996,2,2,4,13,4,3.0,2.0,1.0,2.0,True,취업 성공,여성,25,대졸,전남,좋은 편
110691,2,1998,3,2,3,13,2,2.0,2.0,1.0,2.0,True,취업 성공,여성,23,전문대졸,전남,나쁜 편
110693,2,1995,3,2,4,13,5,3.0,2.0,1.0,2.0,True,취업 성공,여성,26,대졸,전남,매우 좋음
110694,1,1997,3,2,4,13,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,24,대졸,전남,좋은 편
110697,2,1994,3,2,3,13,2,3.0,2.0,3.0,2.0,True,미취업,여성,27,전문대졸,전남,나쁜 편
110701,2,1998,3,2,2,13,3,3.0,2.0,,,True,미취업,여성,23,고졸,전남,보통
110712,2,1993,3,2,2,13,3,3.0,2.0,1.0,2.0,True,취업 성공,여성,28,고졸,전남,보통
110722,1,1997,3,2,3,13,5,1.0,2.0,1.0,2.0,True,취업 성공,남성,24,전문대졸,전남,매우 좋음
110724,1,2002,3,2,2,13,5,3.0,2.0,3.0,2.0,True,미취업,남성,19,고졸,전남,매우 좋음
110726,1,1995,3,2,4,13,5,3.0,2.0,3.0,2.0,True,미취업,남성,26,대졸,전남,매우 좋음
110731,1,2001,3,2,2,13,5,1.0,2.0,,,True,취업 성공,남성,20,고졸,전남,매우 좋음
110733,1,2002,3,2,2,13,4,1.0,2.0,,,True,취업 성공,남성,19,고졸,전남,좋은 편
110738,1,1995,3,2,4,13,4,3.0,2.0,3.0,2.0,True,미취업,남성,26,대졸,전남,좋은 편
110751,1,1994,3,2,4,13,4,2.0,2.0,2.0,2.0,True,미취업,남성,27,대졸,전남,좋은 편
110763,1,1996,2,2,2,13,3,1.0,2.0,1.0,2.0,True,취업 성공,남성,25,고졸,전남,보통
110777,1,2001,3,2,2,13,4,3.0,2.0,3.0,2.0,True,미취업,남성,20,고졸,전남,좋은 편
110779,1,2002,3,2,2,13,5,1.0,1.0,1.0,2.0,True,취업 성공,남성,19,고졸,전남,매우 좋음
110790,1,1995,3,2,4,13,5,3.0,1.0,3.0,1.0,True,미취업,남성,26,대졸,전남,매우 좋음
110791,1,1993,3,2,4,13,5,1.0,2.0,1.0,2.0,True,취업 성공,남성,28,대졸,전남,매우 좋음
110793,2,1997,3,2,4,13,3,3.0,2.0,,,True,미취업,여성,24,대졸,전남,보통
110799,1,2000,3,2,2,13,3,3.0,1.0,,,True,미취업,남성,21,고졸,전남,보통
110801,2,1993,3,2,2,13,3,1.0,2.0,3.0,2.0,True,취업 성공,여성,28,고졸,전남,보통
110802,1,2002,3,2,2,13,3,,,,,True,미취업,남성,19,고졸,전남,보통
110804,1,2002,3,2,2,13,3,,,3.0,2.0,True,미취업,남성,19,고졸,전남,보통
110807,2,1997,3,2,3,13,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,24,전문대졸,전남,좋은 편
110808,1,1996,3,2,4,13,4,3.0,2.0,1.0,2.0,True,취업 성공,남성,25,대졸,전남,좋은 편
110813,1,2002,3,2,1,13,4,,,3.0,2.0,True,미취업,남성,19,고졸 미만,전남,좋은 편
110814,1,2002,2,2,2,13,4,1.0,2.0,1.0,2.0,True,취업 성공,남성,19,고졸,전남,좋은 편
110829,2,1996,3,2,3,13,4,3.0,2.0,3.0,2.0,True,미취업,여성,25,전문대졸,전남,좋은 편
110833,1,1996,3,2,3,13,3,3.0,2.0,3.0,2.0,True,미취업,남성,25,전문대졸,전남,보통
110841,2,1993,3,2,4,13,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,28,대졸,전남,좋은 편
110842,2,1994,3,2,2,13,4,3.0,2.0,3.0,2.0,True,미취업,여성,27,고졸,전남,좋은 편
110845,1,2000,3,2,2,13,4,,,,,True,미취업,남성,21,고졸,전남,좋은 편
110863,2,1996,3,2,4,13,5,3.0,2.0,,,True,미취업,여성,25,대졸,전남,매우 좋음
110866,1,1997,3,2,2,13,4,,,,,True,미취업,남성,24,고졸,전남,좋은 편
110871,2,1996,3,2,4,14,3,1.0,2.0,2.0,2.0,True,취업 성공,여성,25,대졸,경북,보통
110876,2,1995,2,2,4,14,4,2.0,2.0,1.0,2.0,True,취업 성공,여성,26,대졸,경북,좋은 편
110886,1,1993,2,2,2,14,4,,,,,True,미취업,남성,28,고졸,경북,좋은 편
110898,2,1995,3,2,4,14,4,,,,,True,미취업,여성,26,대졸,경북,좋은 편
110900,1,2001,3,2,2,14,4,1.0,1.0,1.0,1.0,True,취업 성공,남성,20,고졸,경북,좋은 편
110902,1,2002,3,2,2,14,4,,,,,True,미취업,남성,19,고졸,경북,좋은 편
110904,2,1995,3,2,4,14,3,,,,,True,미취업,여성,26,대졸,경북,보통
110912,1,1995,3,2,3,14,4,2.0,2.0,1.0,2.0,True,취업 성공,남성,26,전문대졸,경북,좋은 편
110915,1,2000,3,2,2,14,5,1.0,2.0,1.0,2.0,True,취업 성공,남성,21,고졸,경북,매우 좋음
110916,2,1995,2,2,4,14,4,1.0,2.0,1.0,2.0,True,취업 성공,여성,26,대졸,경북,좋은 편
110923,1,1996,2,2,2,14,4,3.0,2.0,3.0,2.0,True,미취업,남성,25,고졸,경북,좋은 편
110933,2,1995,3,2,4,14,4,1.0,2.0,2.0,2.0,True,취업 성공,여성,26,대졸,경북,좋은 편
110939,1,1999,2,2,2,14,4,3.0,2.0,3.0,2.0,True,미취업,남성,22,고졸,경북,좋은 편
110942,1,2000,3,2,2,14,4,3.0,2.0,3.0,2.0,True,미취업,남성,21,고졸,경북,좋은 편
